sku,nombre,marca,costo,categoria,URL de la Imagen
63EAM,Malla Plastificada Bezinal 2 x 25 m,Inchalam,11.6662,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194023-300-300?v=638182027287800000&width=300&height=300&aspect=true
O1R4J,Cadena Fierro 15 x 25 cm 9,2 mm 4,5 m,Acma,18.2559M6RDB
N1G6J,Perfil Cuadrado 25 x 25 x 2 mm 6 m,Perfimet,40.222,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194119-300-300?v=638182030480430000&width=300&height=300&aspect=true
DR7MI,Yeso Cartón Gyplac RF Borde Rebajado 12,5 mm 1,2 x 2,4 m,RomeralK943X
ZYKOH,Esquinero Canaleta Exterior/Interior PVC P-25 Marrón,Hoffens,27.7121,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194579-300-300?v=638182069109570000&width=300&height=300&aspect=true
KFCDG,Plancha Policarbonato Alveolar 4 x 2100 x 2900 mm Bronce,Femoglas,39.7553,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194723-300-300?v=638182075480370000&width=300&height=300&aspect=true
6N50Z,Perfil Canal Doblado 100 x 50 x 3 mm 6 m,Perfimet,8.5865,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194096-300-300?v=638182029759070000&width=300&height=300&aspect=true
UP87K,Perfil Estructural C 2 x 4 90 x 38 x 0,85 mm 2,5 m,Genérico,25.313599999999997E1YB6
64NZB,Rollo Manga Estándar 4 x 10 m 40 m2 Transparente,XP,61.6278,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194744-300-300?v=638182076751930000&width=300&height=300&aspect=true
Y5RI4,Barra Plana Laminada 38 x 3 mm 5,37 kg,Aza,50.878099999999996,Materiales de Construcción59C0F
BL4NI,Plancha Policarbonato Premium 5V 0,7 x 890 x 2500 mm Transparente,Femoglas,60.1172,Materiales de Construcción6F0PX
Y8Y80,Canal De Agua Zinc 0,35 x 303 x 3000 mm,Inppa,35.190999999999995,Materiales de ConstrucciónH504I
ACWX3,Tubo Uso Industrial 2 2 mm 6 m,VH,39.4979,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206797-300-300?v=638289213701570000&width=300&height=300&aspect=trueK6JIT
F3C6N,Malla Sombra Raschel 80% 2,1 x 1 m Negro,Marienberg,64.7842,Materiales de ConstrucciónKAGKL
UU2M5,Plancha Fibra De Vidrio Premium 5V Luz Difusor 0,7 x 900 x 2000 mm,Femoglas,36.5833,Materiales de Construcción7HTXM
QEFH8,Plancha Policarbonato Alveolar 6 x 1050 x 2900 mm Transparente,Femoglas,14.8824,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194683-300-300?v=638182073550070000&width=300&height=300&aspect=true
YR3WQ,Cal Para Mortero Hidraúlica Tradicional Saco 25 kg,Soprocal,60.0509,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213361-300-300?v=638539711554770000&width=300&height=300&aspect=true
39SF8,Esquinero Canaleta Exterior/Interior PVC P-25 Blanco,Hoffens,40.4534,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194580-300-300?v=638182069166030000&width=300&height=300&aspect=true
7MHJB,Plancha Fibra De Vidrio Ondulado 0,5 x 850 x 2500 mm Verde,Femoglas,36.3311,Materiales de ConstrucciónQLUU4
HJ8M6,Pilar 15 x 20 cm 3,4 m En Fe 9,2 mm,Acma,40.3923BEXOW
CTPZ6,Alambre Recocido #18 5 kg Negro,Inchalam,14.709499999999998,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193971-300-300?v=638182026419900000&width=300&height=300&aspect=true
9W7YX,Plancha Fibra De Vidrio Premium Ondulado Luz Difusor 0,7 x 850 x 3660 mm,Femoglas,19.0515,Materiales de Construcción81K6U
ZBHSH,Desmoldante Madera Cave Desmol Bidón 5 kg,Cave,53.1505,Maderas y Tableros,https://construmartcl.vtexassets.com/arquivos/ids/196222-300-300?v=638192581295370000&width=300&height=300&aspect=true
PJHIK,Esquinero Interior 3,05 m Blanco,Transaco,63.664899999999996,Materiales de Construcción2RADH
2S5A0,Alambre Recocido #18 50 kg Negro,Inchalam,21.2693,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193974-300-300?v=638182026461800000&width=300&height=300&aspect=true
M9V7F,Malla Cerco Galvanizada RG 5020 1 x 2 m,Acmanet,50.3204,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194031-300-300?v=638182027453670000&width=300&height=300&aspect=true
4GM2B,Aditivo De Adherencia SikaLatex Bidón 4,5 L,Sika,64.83619999999999,Materiales de ConstrucciónVSQ1B
TILG9,Plancha Fibra De Vidrio Ondulado 0,5 x 850 x 2000 mm Natural,Femoglas,29.437199999999997,Materiales de ConstrucciónQW8OQ
JKWSG,Perfil Siding Corta Gotera Ventana 0,5 x 110 x 2500 mm,Volcán,35.2768,Puertas y VentanasAKG80
ITL66,Aditivo Impermeabilizante Frague Líquido Sika-1 Bidón 4,5 L,Sika,61.593999999999994,Materiales de Construcción2XYXN
OXRGY,Aditivo Control Fraguado Sika-3 Bidón 4,5 L,Sika,33.638799999999996,Materiales de ConstrucciónX62CN
PYICB,Gancho Fijación Invisible PVC P-25 Marrón,Hoffens,10.3064,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194582-300-300?v=638182069281200000&width=300&height=300&aspect=true
L2F9W,Teja Asturias Prepintada Línea Continua Negra 0,4 x 1010 x 2000 mm,Inppa,48.6252,Materiales de ConstrucciónJMZAF
TO1NV,Tapa Accesorio Universal PVC P-25 Blanco,Hoffens,49.5027,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194692-300-300?v=638182073950500000&width=300&height=300&aspect=true
YBKPM,Perfil Ángulo Doblado 40 x 40 x 3 mm 6 m,Perfimet,58.5598,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194092-300-300?v=638182029629870000&width=300&height=300&aspect=true
367C9,Perfil Ángulo Doblado 50 x 50 x 3 mm 6 m,VH,35.8748,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194094-300-300?v=638182029694470000&width=300&height=300&aspect=true
44ZSO,Alambre Recocido #14 50 kg Negro,Inchalam,53.144,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193960-300-300?v=638182026303200000&width=300&height=300&aspect=true
07AUO,Plancha Policarbonato Alveolar 6 x 1050 x 2900 mm Bronce,Femoglas,41.7989,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194726-300-300?v=638182075662070000&width=300&height=300&aspect=true
UMFVG,Malla Mosquitera Plástica 1 x 3 m,Inchalam,32.6404,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194019-300-300?v=638182027217030000&width=300&height=300&aspect=true
BVYMQ,Alambre De Púas Iowa #14 275 m,Inchalam,61.854,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193941-300-300?v=638182026050230000&width=300&height=300&aspect=true
8E90W,Perfil Cuadrado 100 x 100 x 4 mm 6 m,Cintac,18.0791,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194114-300-300?v=638182030333830000&width=300&height=300&aspect=true
Y0UNR,Panel Alero Ventilado 0,30 x 3,66 m Blanco,Mitten,46.3983ZYQCU
DYIFP,Plancha Fibra De Vidrio Ondulado 0,5 x 910 x 1220 mm Amarillo,Femoglas,22.425,Materiales de ConstrucciónTK84P
53S72,Separador Torre 20 mm Bolsa 100 un,Dvp,38.116,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/185956-300-300?v=637855535376300000&width=300&height=300&aspect=true
1P5K3,Siding Metal 16 x 380 mm 3,8 m Gris Grafito,Coimsa,37.1072,Materiales de Construcción5ZTWV
Y145C,Perfil J Exterior 3,80 x 0,38 x 16 mm Caoba Inglés,Coimsa,54.1645RCKT5
7CIUX,Malla Hexagonal Galvanizada 3/4 0,6 x 3 m,Inchalam,51.3812,Materiales de ConstrucciónNS3VT
9IF46,Canaleta De Piso Top X Fibratec A15 Negro,Hauraton,58.9732,Pisos y Revestimientos,https://construmartcl.vtexassets.com/arquivos/ids/212463-300-300?v=638488998365970000&width=300&height=300&aspect=true
PM7JP,Malla Cerco Galvanizado 3G9 1,85 x 5 m,Acmanet,21.6515,Materiales de ConstrucciónPIMA8
KU96I,Malla Sombra Estándar 80% 2,1 x 10 m Verde,Marienberg,23.0867,Materiales de ConstrucciónH6QZD
RDG29,Alambre Galvanizado #14 1 kg,Vector,60.2615,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194075-300-300?v=638182028037530000&width=300&height=300&aspect=true
8POBU,Perfil Costanera 80 x 40 x 15 x 2 mm 6 m,Perfimet,40.6653,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194110-300-300?v=638182030208700000&width=300&height=300&aspect=true
7BZDS,Concertina con Candado 30 cm 10 m,Ultra,45.7223,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/171477-300-300?v=637661461011330000&width=300&height=300&aspect=true
1X2SF,Perfil H Siding Metálico Exterior 4 cm 2 mm 3 m Negro,Coimsa,13.949,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/210320-300-300?v=638393943276930000&width=300&height=300&aspect=true
QOMV2,Malla Cerco Galvanizada CG 5050 1 x 2 m,Acmanet,49.7913,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207313-300-300?v=638289226136470000&width=300&height=300&aspect=true
B38WJ,Perfil Siding Metálico Esquinero Interior 4 cm 2 mm 3 m Cedro,Coimsa,47.0912,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/210313-300-300?v=638393943262300000&width=300&height=300&aspect=true
AHJ90,Teja Asfáltica Verde Bosque 2,95 m2 60 x 340 x 1000 mm,Mallatec,31.3066,Materiales de ConstrucciónVRWRJ
4CTYB,Alambre De Púas Motto #16 500 m,Inchalam,28.9848,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206680-300-300?v=638289209717000000&width=300&height=300&aspect=true
9A65U,Perfil Siding Metálico Esquinero Interior 4 cm 2 mm 3 m Castaño,Coimsa,16.874,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/210317-300-300?v=638393943270070000&width=300&height=300&aspect=true
3D4MI,Malla Sombra Estándar 80% 2,1 x 10 m Verde Blanco,Marienberg,29.348799999999997,Materiales de ConstrucciónWEKRS
UH5GJ,Malla Sombra Estándar 80% 2,1 x 5 m Verde,Marienberg,55.2422,Materiales de ConstrucciónR6D8L
6GZA2,Cal Pintacal Tradicional Saco 25 kg,Soprocal,44.8994,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213363-300-300?v=638539711979170000&width=300&height=300&aspect=true
8GF5V,Barra Redonda Laminada 10 mm 3,702 kg,Aza,21.8153,Materiales de ConstrucciónTLQED
DF6XH,Malla Sombra Estándar 80% 2,1 x 10 m Azul Blanco,Marienberg,20.1721,Materiales de ConstrucciónD4B53
OG5V8,Barra Redonda Laminada 12 mm 5,328 kg,Aza,47.8803,Materiales de Construcción9CWG5
BFG27,Alambre Recocido #18 1 kg Negro,Vector,59.0083,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194080-300-300?v=638182028138700000&width=300&height=300&aspect=true
OY60R,Malla Mosquitera Galvanizada #14 0,9 x 5 m,Inchalam,61.7448,Materiales de Construcción0L43K
I9NQ8,Barra Cuadrada Laminada 10 x 10 mm 4,71 kg,Aza,26.947699999999998,Materiales de ConstrucciónKZ98E
LUNIV,Alambre Recocido #14 1 kg Negro,Vector,11.7208,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194079-300-300?v=638182028119400000&width=300&height=300&aspect=true
MNCMF,Perfil Rectangular 50 x 30 x 1,5 mm 6 m,Perfimet,46.2098,Puertas y VentanasV0VHV
WTIVI,Tubo Uso Industrial 1 1/2 1,5 mm 6 m,Perfimet,8.5852,Materiales de Construcción9USRA
F6FJG,Fierro Hormigón Barra A-63 12 mm 6 m,Aza,31.8565,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193861-300-300?v=638182021834430000&width=300&height=300&aspect=true
L61OV,Perfil Canal Doblado 80 x 40 x 3 mm 6 m,Cintac,58.3466,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194105-300-300?v=638182030048100000&width=300&height=300&aspect=true
8X2VH,Barra Ángulo Laminada 50 x 50 x 3 mm 13,98 kg,Aza,43.6371,Materiales de ConstrucciónNMWCV
0V5GT,Alambre De Púas Motto #16 275 m,Inchalam,42.549,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206683-300-300?v=638289209762400000&width=300&height=300&aspect=true
818JX,Rollo Malla Hexagonal 1 1 x 50 m,Inchalam,42.0524,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194026-300-300?v=638182027363500000&width=300&height=300&aspect=true03E77
4Q51T,Malla Cuadrada Galvanizada 5014 1,8 x 25 m,Inchalam,18.499,Materiales de ConstrucciónAPUJZ
JDCO6,Plancha Policarbonato Premium Ondulado 0,7 x 812 x 2500 mm Transparente,Femoglas,10.6145,Materiales de ConstrucciónK831N
U5NG6,Perfil Costanera 100 x 50 x 15 x 3 mm 6 m,Cintac,39.1001,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194108-300-300?v=638182030143600000&width=300&height=300&aspect=true
4JCXM,Pilar 15 x 15 cm 3,4 m En Fe 9,2 mm,Acma,61.296299999999995PXS4F
IWQ99,Alambre Galvanizado #14 1 kg Inchalam,Inchalam,52.2548,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193925-300-300?v=638182025825070000&width=300&height=300&aspect=true
TLU50,Malla Electrosoldada 3/4 0,9 x 5 m,Inchalam,37.768899999999995,Materiales de Construcción6ZEWY
2XCQN,Malla Plastificada Bezinal 1,8 x 25 m,Inchalam,24.9119,Materiales de ConstrucciónA2RSE
G9UAT,Plancha Policarbonato Premium Ondulado 0,7 x 812 x 2000 mm Bronce,Femoglas,32.6859,Materiales de ConstrucciónL6ID1
X0DT0,Plancha Policarbonato Alveolar 6 x 2100 x 5800 mm Bronce,Femoglas,6.8653,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194684-300-300?v=638182073610900000&width=300&height=300&aspect=true
TTLDP,Esquinero Exterior 3,05 m Blanco,RMC,19.980999999999998,Materiales de ConstrucciónFLGZ1
KKL9B,Expansor Para Mezcla Intraplast Bolsa 1 kg,Sika,18.0609,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193900-300-300?v=638182024110800000&width=300&height=300&aspect=true
S877V,Desmoldante Madera Cave Desmol Tineta 20 kg,Cave,40.8863,Maderas y Tableros,https://construmartcl.vtexassets.com/arquivos/ids/196220-300-300?v=638192581256070000&width=300&height=300&aspect=true
RNAYF,Perfil Inicio 3,81 m Blanco,RMC,16.3631,Puertas y VentanasYEZJ0
WPXP9,Codo Hembra Hembra PVC P-25 80 mm 87,5° Marrón,Hoffens,6.6807,Materiales de ConstrucciónN0BRL
TTAU,Perfil Canal Doblado 50 x 25 x 2 mm 6 m,Cintac,16.2773,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194103-300-300?v=638182029981370000&width=300&height=300&aspect=true
15TSI,Plancha Policarbonato Premium Ondulado 0,7 x 812 x 3660 mm Bronce,Femoglas,34.8621,Materiales de ConstrucciónHID3C
Q104X,Fieltro Asfáltico Crepado Premium 15/40 m2,Becton,51.012,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194751-300-300?v=638182077180130000&width=300&height=300&aspect=true
YGBU5,Tubo Uso Industrial 1 3/4 1,5 mm 6 m,VH,61.5134,Materiales de ConstrucciónDLKZ2
YLFNL,Perfil Canal Doblado 200 x 50 x 2 mm 6 m,Cintac,40.3221,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194100-300-300?v=638182029887630000&width=300&height=300&aspect=true
L43HX,Perfil Ángulo Doblado 50 x 50 x 2 mm 6 m,VH,22.3184,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194093-300-300?v=638182029663500000&width=300&height=300&aspect=true
OKZFC,Alambre Galvanizado #16 1 kg,Inchalam,59.5959,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193935-300-300?v=638182025963430000&width=300&height=300&aspect=true
U0MPY,Perfil Canal Doblado 50 x 25 x 3 mm 6 m,Cintac,9.8592,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194104-300-300?v=638182030011900000&width=300&height=300&aspect=true
SKJ7K,Plancha Policarbonato Premium Ondulado 0,7 x 812 x 3660 mm Transparente,Femoglas,34.2654,Materiales de ConstrucciónFOHN4
J28E7,Plancha Fibra De Vidrio Premium Ondulado 0,7 x 850 x 2000 mm Aqua,Femoglas,26.3237,Materiales de ConstrucciónUCK44
0NZXX,Perfil Canal Doblado 200 x 50 x 4 mm 6 m,Perfimet,35.6733,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/194102-300-300?v=638182029950300000&width=300&height=300&aspect=true
NC6AM,Plancha Fibra De Vidrio Ondulado 0,5 x 850 x 3000 mm Amarillo,Femoglas,37.128,Materiales de ConstrucciónF3XW3
YO5R0,Imprimante Asfáltico Igol Primer 3 L,Sika,8.435699999999999,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/185975-300-300?v=637855535662470000&width=300&height=300&aspect=true
XYB4O,Puente De Adherencia Epóxico Colmafix-32 Juego 1 kg,Sika,42.9624,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/185504-300-300?v=637855526656370000&width=300&height=300&aspect=true
UHJNS,Topes Planchas Policarbonato Ondulado 15 un Transparente,Femoglas,7.2748,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/186053-300-300?v=637855536887870000&width=300&height=300&aspect=true
9XPJT,Biocal Bolsa 3 kg,Soprocal,59.1201,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/186207-300-300?v=637855540211130000&width=300&height=300&aspect=true
ZTXRE,Separador Rueda 15 mm Bolsa 100 un,Dvp,39.4004,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/185949-300-300?v=637855535234170000&width=300&height=300&aspect=true
AQNTP,Separador Torre 15 mm Bolsa 100 un,Dvp,18.85,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/185952-300-300?v=637855535317470000&width=300&height=300&aspect=true
4SVMP,Cemento Especial Saco 25 kg Melón,Melón,31.577,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193791-300-300?v=638182018975270000&width=300&height=300&aspect=true
BPC2T,Mortero Concreto Preparado H-20 25 kg,Transex,30.7177,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193810-300-300?v=638182019331500000&width=300&height=300&aspect=true
TFTRB,Cemento Especial Saco 25 kg Bio Bio,Bio Bio,60.9817,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193806-300-300?v=638182019273770000&width=300&height=300&aspect=true
GCJIE,Cemento Especial Saco 25 kg San Juan,San Juan,39.8164,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212845-300-300?v=638506204140930000&width=300&height=300&aspect=true
8O1X6,Yeso Cartón Gyplac Acústica Borde Rebajado 10 mm 1,2 x 2,4 m,Romeral,54.41679H60M
8XZIW,Teja Asfáltica Negra 2,94 m2 60 x 340 x 1000 mm,Mallatec,22.770799999999998,Materiales de ConstrucciónYOXJ9
OCAL4,Perfil J Siding Metálico Exterior 4 cm 2 mm 3 m Nogal Corrug,Coimsa,35.802,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/210310-300-300?v=638393943255130000&width=300&height=300&aspect=true
PM768,Siding Metal 16 x 380 mm 3,8 m Blanco,Coimsa,7.734999999999999,Materiales de ConstrucciónUSS26
2G1KZ,Módulo Cámara De Registro 30 x 60 cm,Grau,36.4026,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206747-300-300?v=638289211259100000&width=300&height=300&aspect=true
R5RJR,Plancha Policarbonato Ondulado 0,5 x 812 x 2500 mm Transparente DVP,Dvp,53.4989,Materiales de ConstrucciónKPM86
KH25W,Perfil Siding Metálico Esquinero Exterior 4 cm 2 mm 3 m Cedro,Coimsa,36.8836,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/210311-300-300?v=638393943257000000&width=300&height=300&aspect=true
S8B0U,Siding Fibrocemento 6 x 190 x 36660 mm Alerce,Volcán,25.9168,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212809-300-300?v=638506204001600000&width=300&height=300&aspect=true
4JH1H,Fierro Hormigón Barra A-630 8 mm 6 m,Cap,47.7984,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193868-300-300?v=638182022074300000&width=300&height=300&aspect=true
SU93L,Bloque Hormigón Liso 10 x 20 x 40 cm Gris Vimon,Vimom,22.3587,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194218-300-300?v=638182034533330000&width=300&height=300&aspect=true
1UVU7,Mortero Para Reparación Sikarep 25 kg,Sika,12.5463,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206786-300-300?v=638289213393330000&width=300&height=300&aspect=true
HVPLD,Adhesivo Epóxico Sikadur-31 Hi-Mod Juego 1 kg,Sika,62.179,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206784-300-300?v=638289213336330000&width=300&height=300&aspect=true
33UE2,Plancha Policarbonato Alveolar 4 x 1050 x 2900 mm Bronce DVP,Dvp,51.6945,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/180445-300-300?v=637690084493030000&width=300&height=300&aspect=true
V2KM7,Perfil Rectangular 30 x 20 x 1,5 mm 2 m,Cintac,10.882299999999999,Puertas y VentanasZRV4Z
SI6UT,Mortero Concreto Rápido H-30 25 kg,Transex,61.8969,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/193812-300-300?v=638182019382670000&width=300&height=300&aspect=true
VUGNL,Siding Fibrocemento 6 x 190 x 3660 mm Oregón,Volcán,37.3685,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209406-300-300?v=638362577281200000&width=300&height=300&aspect=true
HSNPM,Plancha Zinc Aluminio AZ-150 Acanalada 0,4 x 851 x 3660 mm,Cintac,23.812099999999997,Puertas y VentanasKPPID
2QDE1,Perfil Policarbonato U 4-6 x 2100 mm Transparente DVP,Dvp,9.4185,Puertas y Ventanas,https://construmartcl.vtexassets.com/arquivos/ids/171487-300-300?v=637661461128800000&width=300&height=300&aspect=true
KY3H1,Plancha Policarbonato Ondulado 0,5 x 812 x 2000 mm Bronce DVP,Dvp,31.7629,Materiales de Construcción9I2K6
ZPC39,Bloque Hormigón Liso 10 x 20 x 40 cm Gris Bottai,Bottai,35.7461,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194216-300-300?v=638182034483830000&width=300&height=300&aspect=true
NXBCK,Manga Polietileno 1 x 2 m 100 Micras Negro,XP,56.563,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/194761-300-300?v=638182077816230000&width=300&height=300&aspect=true
JVIAS,Mortero Piso 25 kg,Transex,36.3636,Pisos y Revestimientos,https://construmartcl.vtexassets.com/arquivos/ids/193819-300-300?v=638182019550270000&width=300&height=300&aspect=true
SOWUR,Aditivo Acelerante De Fraguado Botella 950 ml,Sika,8.6203,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/203485-300-300?v=638260995380270000&width=300&height=300&aspect=true
3WBYX,Aislante Térmico Duoterm Panel 300 gr 0,6 x 10 m 6 m2,Canontex,45.715799999999994,Materiales de Construcción8T1LT
CO0OM,Teja Asfáltica Verde 3,1 m2,Transaco,6.7379,Materiales de ConstrucciónDJNNM
JUB5N,Canaleta De Piso Top X Galvanizada A15,Hauraton,11.4465,Pisos y Revestimientos,https://construmartcl.vtexassets.com/arquivos/ids/212448-300-300?v=638488998221470000&width=300&height=300&aspect=true
UH5H2,Complemento Caballete Castellón Prepintada Terracota 1745 Mm,Inppa,14.3637,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/214618-300-300?v=638605479731670000&width=300&height=300&aspect=true
1Y4MO,Complemento Caballete Redondo Castellón Gravillado Rojo 1220 Mm,Inppa,25.9259,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/214604-300-300?v=638605479513970000&width=300&height=300&aspect=true
9O9BU,Teja Asfáltica Café 2,94 m2 60 x 340 x 1000 mm,Mallatec,29.702399999999997,Materiales de ConstrucciónT5UP2
TCHOF,Perfil Esquinero Interior 3,80 x 0,38 x 16 mm Caoba Inglés,Coimsa,36.4949O5L8F
RPIE5,Mortero Para Reparación Sikarep 25 kg Sika,Sika,15.4921,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212800-300-300?v=638506203956670000&width=300&height=300&aspect=true
KSLNO,Teja Castellón Gravillada Roja 0,4 x 1113 x 915 mm,Inppa,27.2961,Materiales de ConstrucciónTWA56
LKYOF,Teja Castellón Prepintada Terracota 0,4 x 1113 x 915 mm,Inppa,16.9533,Materiales de ConstrucciónWKE9B
Q3YQW,Plancha Policarbonato Ondulado 0,7 x 810 x 3000 mm Transparente,Dvp,54.904199999999996,Materiales de ConstrucciónXQVQ5
E0NPU,Plancha Policarbonato Alveolar 6 x 1050 x 2900 mm Transparente DVP,Dvp,55.2994,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212885-300-300?v=638506965423070000&width=300&height=300&aspect=true
BEAEX,Membrana Curado TX-Cure A 18 L,TX,17.5383,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211793-300-300?v=638483647788100000&width=300&height=300&aspect=true
43FEY,Plancha Policarbonato Alveolar 6 x 2100 x 2900 mm Opal,Dvp,20.7038,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212880-300-300?v=638506958024770000&width=300&height=300&aspect=true
9AD49,Plancha Policarbonato Alveolar 6 x 1050 x 2900 mm Opal,Dvp,6.786,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212882-300-300?v=638506964042600000&width=300&height=300&aspect=true
2CX3V,Teja Castellón Prepintada Terracota 0,4 x 1113 x 3660 mm,Inppa,42.7986,Materiales de Construcción8DIR0
747NR,Plancha Policarbonato Alveolar 4 x 2100 x 2900 mm Opal,Dvp,50.5947,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212877-300-300?v=638506956471170000&width=300&height=300&aspect=true
DSSEM,Teja Castellón Prepintada Terracota 0,4 x 1113 x 2080 mm,Inppa,30.2796,Materiales de ConstrucciónT73S2
Y3ECU,Plancha Policarbonato Ondulado 0,7 x 810 x 2500 mm Transparente,Dvp,31.1987,Materiales de ConstrucciónMMY1I
RM858,Plancha Policarbonato Alveolar 4 x 2100 x 2900 mm Bronce DVP,Dvp,61.7669,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212886-300-300?v=638506965876670000&width=300&height=300&aspect=true
MBXNI,Plancha Policarbonato Alveolar 4 x 1050 x 2900 mm Opal,Dvp,19.0398,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212829-300-300?v=638506204072270000&width=300&height=300&aspect=true
